time,x,y,z,lat,lon,h,clock_bias_m,used_sats,pdop,gdop,residual_rms_m,residual_max_m,east,north,up,horiz,three_d
2026-04-27T00:20:30,-2148744.0369,4426638.9855,4044653.6108,39.60859720,115.89249641,84.3773,-4.2459,9,4.507,5.459,0.7198,1.8546,0.3228,-0.2202,-3.2641,0.3907,3.2874
2026-04-27T00:21:00,-2148743.9698,4426638.2695,4044653.3156,39.60859902,115.89249935,83.6702,-4.9193,9,4.508,5.460,0.9816,2.6768,0.5751,-0.0184,-3.9711,0.5754,4.0126
2026-04-27T00:21:30,-2148744.1721,4426639.9109,4044654.7331,39.60859987,115.89249313,85.7796,-3.2926,8,5.320,6.511,0.2461,0.3262,0.0403,0.0760,-1.8617,0.0860,1.8637
2026-04-27T00:22:00,-2148744.3094,4426640.4167,4044655.1443,39.60859976,115.89249199,86.4385,-2.6648,8,5.330,6.523,0.4139,0.7379,-0.0571,0.0644,-1.2028,0.0861,1.2059
2026-04-27T00:22:30,-2148743.9079,4426638.9823,4044653.4488,39.60859641,115.89249508,84.2283,-4.4067,8,5.340,6.534,0.3974,0.7828,0.2082,-0.3074,-3.4130,0.3712,3.4331
2026-04-27T00:23:00,-2148743.7486,4426638.7405,4044653.2413,39.60859662,115.89249464,83.8749,-4.7181,8,5.348,6.544,0.5124,1.2036,0.1704,-0.2842,-3.7664,0.3314,3.7809
2026-04-27T00:23:30,-2148744.3899,4426639.5099,4044653.8672,39.60859538,115.89249745,85.0229,-3.9604,8,5.355,6.553,0.3651,0.6470,0.4113,-0.4218,-2.6184,0.5892,2.6839
2026-04-27T00:24:00,-2148744.1830,4426639.8863,4044654.3451,39.60859727,115.89249337,85.5188,-3.3994,8,5.362,6.560,0.3044,0.4524,0.0609,-0.2119,-2.1225,0.2205,2.1339
2026-04-27T00:24:30,-2148744.1312,4426640.1063,4044654.8829,39.60860000,115.89249170,85.9967,-3.0445,8,5.367,6.567,0.3691,0.7988,-0.0818,0.0907,-1.6446,0.1222,1.6491
2026-04-27T00:25:00,-2148743.8596,4426638.8471,4044652.9513,39.60859378,115.89249526,83.8012,-4.5501,8,5.372,6.572,0.5484,1.1866,0.2237,-0.5997,-3.8401,0.6400,3.8931
2026-04-27T00:25:30,-2148744.4956,4426639.8064,4044654.7184,39.60859949,115.89249705,85.8066,-3.1126,8,5.376,6.577,0.4507,0.8263,0.3770,0.0345,-1.8347,0.3786,1.8734
2026-04-27T00:26:00,-2148744.2827,4426640.4177,4044655.0247,39.60859899,115.89249171,86.3540,-2.7627,8,5.378,6.579,0.4044,0.8541,-0.0815,-0.0208,-1.2873,0.0841,1.2901
2026-04-27T00:26:30,-2148744.0555,4426637.8088,4044652.4530,39.60859520,115.89250259,82.8298,-5.4363,8,5.380,6.581,0.4307,0.7781,0.8534,-0.4426,-4.8115,0.9613,4.9066
2026-04-27T00:27:00,-2148743.9023,4426639.2457,4044653.8712,39.60859800,115.89249368,84.6784,-3.9742,8,5.380,6.582,0.3387,0.7721,0.0881,-0.1314,-2.9630,0.1582,2.9672
2026-04-27T00:27:30,-2148744.1766,4426639.6184,4044653.7323,39.60859442,115.89249466,84.9403,-3.7482,8,5.379,6.581,0.3561,0.7280,0.1721,-0.5286,-2.7010,0.5559,2.7576
2026-04-27T00:28:00,-2148743.9929,4426638.9333,4044653.9444,39.60859989,115.89249622,84.5389,-4.1372,8,5.378,6.579,0.1740,0.2606,0.3060,0.0789,-3.1024,0.3160,3.1185
2026-04-27T00:28:30,-2148743.8938,4426639.0713,4044653.8860,39.60859902,115.89249448,84.5640,-4.1545,8,5.375,6.575,0.4673,0.8776,0.1566,-0.0176,-3.0774,0.1576,3.0814
2026-04-27T00:29:00,-2148743.8734,4426639.5610,4044654.5233,39.60860097,115.89249178,85.3028,-3.4528,8,5.371,6.570,0.3215,0.5379,-0.0756,0.1981,-2.3385,0.2121,2.3481
2026-04-27T00:29:30,-2148743.9069,4426639.7125,4044654.2134,39.60859795,115.89249136,85.2216,-3.5786,8,5.367,6.564,0.2821,0.4180,-0.1116,-0.1368,-2.4198,0.1766,2.4262
2026-04-27T00:30:00,-2148744.3529,4426640.1590,4044654.5695,39.60859700,115.89249376,85.9081,-3.2409,8,5.361,6.557,0.5479,1.0167,0.0946,-0.2427,-1.7332,0.2605,1.7527
2026-04-27T00:30:30,-2148744.0705,4426639.6422,4044655.1803,39.60860461,115.89249343,85.8443,-3.4081,8,5.354,6.549,0.2481,0.4214,0.0663,0.6029,-1.7970,0.6065,1.8966
2026-04-27T00:31:00,-2148743.9126,4426639.8248,4044654.5003,39.60859935,115.89249085,85.4842,-3.5416,8,5.346,6.539,0.4075,0.7804,-0.1555,0.0183,-2.1571,0.1566,2.1628
2026-04-27T00:31:30,-2148744.0424,4426638.8813,4044654.1545,39.60860150,115.89249700,84.6535,-4.3872,8,5.337,6.528,0.4050,0.7045,0.3732,0.2569,-2.9879,0.4531,3.0220
2026-04-27T00:32:00,-2148743.8398,4426638.8042,4044653.4285,39.60859736,115.89249527,84.0691,-4.7158,8,5.327,6.516,0.4813,1.0234,0.2247,-0.2019,-3.5723,0.3021,3.5850
2026-04-27T00:32:30,-2148743.7239,4426639.4770,4044654.5220,39.60860177,115.89249064,85.1935,-3.8976,8,5.316,6.502,0.3757,0.5357,-0.1734,0.2869,-2.4478,0.3353,2.4707
2026-04-27T00:33:00,-2148744.4413,4426640.5733,4044655.5676,39.60860156,115.89249258,86.8613,-2.6961,8,5.304,6.488,0.3667,0.5512,-0.0067,0.2640,-0.7800,0.2641,0.8235
2026-04-27T00:33:30,-2148744.0969,4426639.7735,4044654.2706,39.60859755,115.89249304,85.3642,-3.8171,8,5.292,6.472,0.2835,0.5383,0.0327,-0.1807,-2.2771,0.1836,2.2845
2026-04-27T00:34:00,-2148744.0525,4426639.2754,4044654.1789,39.60859960,115.89249510,84.9456,-4.1787,8,5.278,6.455,0.4484,0.9943,0.2103,0.0468,-2.6958,0.2154,2.7044
2026-04-27T00:34:30,-2148744.2896,4426639.4125,4044654.4098,39.60859990,115.89249689,85.2676,-3.9435,8,5.264,6.438,0.3026,0.5541,0.3636,0.0800,-2.3737,0.3723,2.4028
2026-04-27T00:35:00,-2148744.0340,4426638.9956,4044653.7861,39.60859837,115.89249633,84.4951,-4.5277,8,5.248,6.419,0.5222,1.0201,0.3158,-0.0902,-3.1462,0.3284,3.1633
2026-04-27T00:35:30,-2148743.8304,4426638.7882,4044653.6391,39.60859893,115.89249526,84.1891,-4.8921,8,5.232,6.399,0.4334,0.6161,0.2232,-0.0278,-3.4522,0.2249,3.4596
2026-04-27T00:36:00,-2148744.2161,4426639.9666,4044655.4335,39.60860433,115.89249330,86.2796,-3.2134,8,5.215,6.379,0.1742,0.2577,0.0556,0.5714,-1.3618,0.5741,1.4778
2026-04-27T00:36:30,-2148744.1016,4426639.2134,4044653.4898,39.60859502,115.89249593,84.4799,-4.6791,8,5.198,6.357,0.3633,0.5397,0.2815,-0.4622,-3.1614,0.5412,3.2074
2026-04-27T00:37:00,-2148744.1861,4426640.3728,4044655.7235,39.60860432,115.89249092,86.7359,-2.7625,8,5.180,6.335,0.3711,0.5791,-0.1488,0.5701,-0.9054,0.5892,1.0803
2026-04-27T00:37:30,-2148744.1187,4426640.3266,4044655.3897,39.60860241,115.89249045,86.4684,-3.1417,8,5.161,6.312,0.4439,0.7404,-0.1892,0.3583,-1.1729,0.4052,1.2409
2026-04-27T00:38:00,-2148744.2484,4426639.6730,4044654.5393,39.60859956,115.89249514,85.5169,-3.7062,8,5.141,6.288,0.3643,0.5358,0.2129,0.0418,-2.1245,0.2170,2.1355
2026-04-27T00:38:30,-2148744.2098,4426639.8613,4044654.6680,39.60859958,115.89249377,85.7164,-3.6764,8,5.121,6.263,0.3060,0.4552,0.0959,0.0437,-1.9249,0.1054,1.9278
2026-04-27T00:39:00,-2148744.1713,4426639.9689,4044654.1748,39.60859569,115.89249282,85.4636,-3.9047,8,5.101,6.238,0.4459,0.8686,0.0143,-0.3872,-2.1777,0.3875,2.2120
2026-04-27T00:39:30,-2148744.3657,4426640.3497,4044655.2388,39.60860062,115.89249292,86.4713,-3.1909,8,5.080,6.212,0.5175,0.9681,0.0229,0.1600,-1.1700,0.1616,1.1811
2026-04-27T00:40:00,-2148744.2945,4426640.0460,4044654.4142,39.60859665,115.89249372,85.7111,-3.7778,8,5.058,6.186,0.5400,1.1168,0.0915,-0.2813,-1.9302,0.2958,1.9527
2026-04-27T00:40:30,-2148744.0504,4426638.7745,4044652.8115,39.60859271,115.89249763,83.7259,-5.1410,8,5.036,6.159,0.3647,0.6555,0.4271,-0.7188,-3.9154,0.8361,4.0037
2026-04-27T00:41:00,-2148744.2882,4426639.4986,4044654.0186,39.60859675,115.89249644,85.0774,-4.1842,8,5.014,6.132,0.5285,1.0011,0.3248,-0.2704,-2.5640,0.4226,2.5986
2026-04-27T00:41:30,-2148744.4947,4426640.2425,4044654.6147,39.60859652,115.89249482,86.0425,-3.4364,8,4.992,6.104,0.4535,0.7014,0.1858,-0.2953,-1.5989,0.3488,1.6365
2026-04-27T00:42:00,-2148744.2760,4426638.7916,4044653.4262,39.60859632,115.89249991,84.2056,-4.7775,8,4.969,6.076,0.4317,0.6995,0.6225,-0.3179,-3.4357,0.6990,3.5061
2026-04-27T00:42:30,-2148744.0676,4426639.5004,4044654.2652,39.60859900,115.89249412,85.1616,-4.0912,8,4.946,6.048,0.3256,0.5063,0.1256,-0.0199,-2.4797,0.1272,2.4830
2026-04-27T00:43:00,-2148743.8420,4426638.6992,4044653.8651,39.60860093,115.89249583,84.2753,-4.8230,8,4.923,6.020,0.2700,0.4359,0.2725,0.1941,-3.3660,0.3346,3.3826
2026-04-27T00:43:30,-2148744.2864,4426639.3729,4044654.3849,39.60859994,115.89249706,85.2232,-4.0499,8,4.899,5.991,0.3537,0.5114,0.3781,0.0844,-2.4181,0.3874,2.4490
2026-04-27T00:44:00,-2148744.0879,4426639.3437,4044653.9498,39.60859757,115.89249513,84.8588,-4.3858,8,4.876,5.962,0.3115,0.5344,0.2123,-0.1787,-2.7825,0.2775,2.7963
2026-04-27T00:44:30,-2148744.1207,4426639.4910,4044654.6194,39.60860138,115.89249472,85.3988,-4.0134,8,4.852,5.933,0.3008,0.4947,0.1774,0.2435,-2.2425,0.3013,2.2626
2026-04-27T00:45:00,-2148744.2057,4426639.0668,4044653.6179,39.60859640,115.89249777,84.4949,-4.6289,8,4.828,5.904,0.3580,0.6110,0.4392,-0.3085,-3.1465,0.5367,3.1919
2026-04-27T00:45:30,-2148744.0168,4426640.1092,4044654.9227,39.60860055,115.89249049,85.9857,-3.5206,8,4.805,5.875,0.5123,0.8407,-0.1860,0.1515,-1.6557,0.2399,1.6730
2026-04-27T00:46:00,-2148744.3603,4426639.4255,4044654.4868,39.60860019,115.89249757,85.3495,-3.9934,8,4.781,5.846,0.4119,0.7366,0.4217,0.1122,-2.2918,0.4363,2.3330
2026-04-27T00:46:30,-2148744.2218,4426639.2911,4044654.3014,39.60859995,115.89249680,85.0916,-4.1878,8,4.757,5.817,0.4088,0.6160,0.3557,0.0850,-2.5498,0.3657,2.5759
2026-04-27T00:47:00,-2148744.4871,4426639.9525,4044654.9697,39.60860050,115.89249621,86.0653,-3.5985,8,4.734,5.787,0.3934,0.5939,0.3055,0.1467,-1.5760,0.3389,1.6120
2026-04-27T00:47:30,-2148744.2375,4426639.0710,4044654.4948,39.60860239,115.89249808,85.0675,-4.3710,8,4.710,5.758,0.4666,0.7209,0.4659,0.3559,-2.5738,0.5863,2.6397
2026-04-27T00:48:00,-2148744.4967,4426640.4741,4044655.5598,39.60860188,115.89249366,86.8062,-3.0967,8,4.687,5.730,0.4002,0.6396,0.0864,0.2994,-0.8351,0.3117,0.8914
2026-04-27T00:48:30,-2148744.1088,4426639.4838,4044654.3857,39.60859982,115.89249464,85.2408,-4.3187,8,4.663,5.701,0.2595,0.3663,0.1699,0.0709,-2.4005,0.1841,2.4076
2026-04-27T00:49:00,-2148744.4274,4426639.8130,4044654.8714,39.60860069,115.89249630,85.8858,-3.7450,8,4.640,5.672,0.5488,0.8074,0.3127,0.1676,-1.7555,0.3548,1.7910
2026-04-27T00:49:30,-2148744.3578,4426639.4435,4044654.5228,39.60860036,115.89249745,85.3841,-4.2196,8,4.617,5.644,0.5040,0.8034,0.4116,0.1303,-2.2573,0.4317,2.2982
2026-04-27T00:50:00,-2148744.0350,4426639.3875,4044654.4861,39.60860120,115.89249435,85.2133,-4.3603,8,4.594,5.616,0.4419,0.7288,0.1455,0.2240,-2.4280,0.2672,2.4427
2026-04-27T00:50:30,-2148744.2827,4426639.9282,4044654.9812,39.60860122,115.89249420,85.9870,-3.6467,8,4.572,5.588,0.3715,0.5456,0.1323,0.2264,-1.6543,0.2622,1.6750
2026-04-27T00:51:00,-2148744.1361,4426639.6738,4044654.5032,39.60859959,115.89249395,85.4566,-4.0651,8,4.549,5.560,0.4933,0.8128,0.1115,0.0448,-2.1847,0.1202,2.1880
2026-04-27T00:51:30,-2148744.3333,4426639.7954,4044654.6657,39.60859959,115.89249540,85.7109,-3.7980,8,4.527,5.533,0.5352,0.8460,0.2358,0.0454,-1.9305,0.2401,1.9453
2026-04-27T00:52:00,-2148744.3136,4426639.8198,4044654.8285,39.60860064,115.89249507,85.8249,-3.6373,8,4.505,5.506,0.4485,0.7068,0.2075,0.1623,-1.8164,0.2634,1.8354
2026-04-27T00:52:30,-2148744.3982,4426640.1486,4044654.9249,39.60859940,115.89249429,86.1427,-3.5407,8,4.483,5.479,0.3365,0.5177,0.1399,0.0244,-1.4986,0.1420,1.5053
2026-04-27T00:53:00,-2148744.4121,4426639.8610,4044654.9542,39.60860106,115.89249589,85.9667,-3.7742,8,4.462,5.452,0.4174,0.7212,0.2781,0.2081,-1.6746,0.3473,1.7103
2026-04-27T00:53:30,-2148744.3268,4426639.9506,4044655.2053,39.60860255,115.89249455,86.1602,-3.5981,8,4.441,5.426,0.5869,0.9022,0.1622,0.3739,-1.4812,0.4076,1.5362
2026-04-27T00:54:00,-2148744.5624,4426639.9537,4044654.9843,39.60860041,115.89249700,86.1007,-3.6814,8,4.420,5.401,0.2990,0.4799,0.3728,0.1363,-1.5406,0.3969,1.5909
2026-04-27T00:54:30,-2148744.1774,4426639.6454,4044654.7694,39.60860148,115.89249453,85.6205,-3.8581,8,4.400,5.375,0.4810,0.7378,0.1610,0.2547,-2.0208,0.3013,2.0432
2026-04-27T00:55:00,-2148744.5765,4426639.6686,4044654.8117,39.60860065,115.89249859,85.7978,-3.8877,8,4.380,5.350,0.4405,0.7809,0.5100,0.1629,-1.8435,0.5354,1.9197
2026-04-27T00:55:30,-2148744.1780,4426639.6669,4044654.7839,39.60860146,115.89249443,85.6448,-3.9896,8,4.360,5.326,0.4434,0.7219,0.1522,0.2534,-1.9965,0.2956,2.0183
2026-04-27T00:56:00,-2148744.3503,4426639.4410,4044654.6672,39.60860139,115.89249738,85.4719,-4.0835,8,4.341,5.302,0.4878,0.7313,0.4058,0.2451,-2.1694,0.4741,2.2206
2026-04-27T00:56:30,-2148744.4479,4426639.4684,4044654.3265,39.60859864,115.89249827,85.3065,-4.3488,8,4.322,5.278,0.4623,0.7937,0.4817,-0.0603,-2.3349,0.4854,2.3848
2026-04-27T00:57:00,-2148744.2000,4426639.5737,4044654.6178,39.60860074,115.89249513,85.4818,-3.9673,8,4.303,5.255,0.2609,0.4224,0.2127,0.1728,-2.1595,0.2740,2.1768
2026-04-27T00:57:30,-2148744.6904,4426640.1927,4044655.0828,39.60859954,115.89249712,86.3722,-3.4969,8,4.285,5.232,0.5008,0.8550,0.3835,0.0395,-1.2691,0.3855,1.3264
2026-04-27T00:58:00,-2148743.7657,4426638.6170,4044653.4102,39.60859839,115.89249545,83.9027,-5.1513,8,4.267,5.210,0.4388,0.8548,0.2397,-0.0880,-3.7387,0.2554,3.7474
2026-04-27T00:58:30,-2148744.5105,4426639.7272,4044654.9023,39.60860114,115.89249760,85.8740,-3.7711,8,4.249,5.188,0.3321,0.5541,0.4250,0.2175,-1.7673,0.4774,1.8307
2026-04-27T00:59:00,-2148744.0253,4426638.6151,4044653.5605,39.60859879,115.89249818,84.0846,-5.1138,9,3.739,4.523,0.5786,0.9545,0.4741,-0.0434,-3.5568,0.4761,3.5885
2026-04-27T00:59:30,-2148744.5690,4426640.1169,4044654.5443,39.60859650,115.89249624,85.9356,-3.8102,9,3.735,4.518,0.5059,1.2258,0.3074,-0.2981,-1.7058,0.4282,1.7587
2026-04-27T01:00:00,-2148744.4313,4426639.4390,4044654.3890,39.60859927,115.89249824,85.3204,-4.4320,9,3.731,4.513,0.3608,0.7473,0.4795,0.0094,-2.3209,0.4796,2.3700
2026-04-27T01:00:30,-2148743.9145,4426639.2254,4044654.0011,39.60859897,115.89249391,84.7511,-4.7087,9,3.727,4.509,0.4170,0.8227,0.1079,-0.0231,-2.8902,0.1104,2.8923
