time,x,y,z,lat,lon,h,clock_bias_m,used_sats,pdop,gdop,residual_rms_m,residual_max_m,east,north,up,horiz,three_d
2026-04-27T00:15:00,-2994428.1470,4951306.9953,2674495.6462,24.95356296,121.16451235,199.2613,2.6679,15,2.706,3.314,1.3219,4.5857,0.3902,-0.0454,-3.5124,0.3928,3.5343
2026-04-27T00:15:30,-2994427.6790,4951306.7526,2674495.7087,24.95356518,121.16450963,198.8799,2.3316,15,2.706,3.315,1.1652,3.8798,0.1154,0.2010,-3.8938,0.2317,3.9007
2026-04-27T00:16:00,-2994427.9356,4951307.2434,2674495.7813,24.95356367,121.16450928,199.4117,2.6654,15,2.707,3.316,1.1883,4.0043,0.0809,0.0337,-3.3620,0.0876,3.3632
2026-04-27T00:16:30,-2994428.0041,4951306.9037,2674495.4231,24.95356171,121.16451161,199.0291,2.5357,15,2.707,3.317,1.0239,3.1153,0.3153,-0.1835,-3.7446,0.3648,3.7623
2026-04-27T00:17:00,-2994427.9329,4951306.8870,2674495.7206,24.95356434,121.16451109,199.1083,2.6836,15,2.708,3.318,1.0269,3.1896,0.2631,0.1078,-3.6654,0.2843,3.6764
2026-04-27T00:17:30,-2994427.8064,4951306.8100,2674495.6163,24.95356399,121.16451041,198.9452,2.4192,15,2.709,3.319,1.1516,3.4236,0.1946,0.0687,-3.8285,0.2064,3.8341
2026-04-27T00:18:00,-2994428.2205,4951307.2227,2674495.8320,24.95356359,121.16451180,199.5507,2.9328,15,2.709,3.320,1.2263,3.8462,0.3354,0.0249,-3.2230,0.3364,3.2405
2026-04-27T00:18:30,-2994428.0107,4951307.0278,2674495.7672,24.95356411,121.16451103,199.2737,2.6322,15,2.710,3.321,1.2059,4.0876,0.2568,0.0822,-3.5000,0.2696,3.5103
2026-04-27T00:19:00,-2994427.8533,4951306.9843,2674495.6051,24.95356323,121.16450992,199.0977,2.3852,15,2.711,3.322,1.0758,3.4883,0.1446,-0.0146,-3.6760,0.1454,3.6789
2026-04-27T00:19:30,-2994428.0003,4951307.1652,2674495.8266,24.95356417,121.16451023,199.4004,2.6877,15,2.712,3.324,1.2007,4.0059,0.1768,0.0888,-3.3732,0.1978,3.3790
2026-04-27T00:20:00,-2994428.0852,4951307.0805,2674495.8407,24.95356439,121.16451139,199.3805,2.7762,15,2.712,3.324,1.2696,4.0126,0.2932,0.1136,-3.3932,0.3145,3.4077
2026-04-27T00:20:30,-2994428.1632,4951307.0866,2674495.9387,24.95356502,121.16451202,199.4632,2.7750,15,2.710,3.322,1.3221,4.3378,0.3568,0.1832,-3.3105,0.4011,3.3347
2026-04-27T00:21:00,-2994427.9925,4951306.8562,2674495.7178,24.95356430,121.16451175,199.1112,2.5152,15,2.709,3.319,1.1442,3.5827,0.3300,0.1034,-3.6625,0.3458,3.6788
2026-04-27T00:21:30,-2994428.0554,4951307.1729,2674495.8712,24.95356440,121.16451066,199.4511,2.8132,15,2.707,3.317,1.3530,4.4867,0.2199,0.1145,-3.3226,0.2479,3.3318
2026-04-27T00:22:00,-2994428.1642,4951307.2575,2674495.8202,24.95356349,121.16451115,199.5463,2.8966,15,2.705,3.314,1.2302,4.1049,0.2692,0.0139,-3.2274,0.2696,3.2386
2026-04-27T00:22:30,-2994427.9775,4951307.1340,2674495.8536,24.95356453,121.16451020,199.3769,2.7813,15,2.704,3.312,1.0999,3.3876,0.1734,0.1295,-3.3968,0.2165,3.4037
2026-04-27T00:23:00,-2994428.0513,4951307.2772,2674495.7474,24.95356305,121.16451009,199.4779,2.8658,15,2.702,3.310,1.2323,3.8405,0.1624,-0.0346,-3.2958,0.1661,3.3000
2026-04-27T00:23:30,-2994428.1435,4951307.0301,2674495.9752,24.95356554,121.16451214,199.4256,2.7772,15,2.701,3.308,1.2007,3.9971,0.3693,0.2411,-3.3481,0.4410,3.3770
2026-04-27T00:24:00,-2994428.1414,4951307.0897,2674495.8395,24.95356424,121.16451182,199.4135,2.7534,15,2.699,3.306,1.1387,3.5283,0.3366,0.0969,-3.3602,0.3503,3.3784
2026-04-27T00:24:30,-2994428.3797,4951307.6691,2674496.0939,24.95356397,121.16451087,200.0821,3.3292,15,2.698,3.304,1.1924,3.9123,0.2407,0.0665,-2.6915,0.2497,2.7031
2026-04-27T00:25:00,-2994428.1384,4951307.2404,2674496.0177,24.95356521,121.16451102,199.6042,2.9641,15,2.697,3.302,1.2836,4.1005,0.2560,0.2047,-3.1695,0.3278,3.1864
2026-04-27T00:25:30,-2994428.1884,4951307.3391,2674495.7264,24.95356241,121.16451094,199.5813,2.9033,15,2.695,3.300,1.1787,3.8135,0.2477,-0.1059,-3.1924,0.2694,3.2037
2026-04-27T00:26:00,-2994428.3068,4951307.4645,2674496.0924,24.95356476,121.16451130,199.8887,3.0599,15,2.694,3.298,1.0877,3.4346,0.2842,0.1548,-2.8850,0.3236,2.9031
2026-04-27T00:26:30,-2994428.1409,4951307.0470,2674495.8160,24.95356419,121.16451203,199.3702,2.7375,15,2.693,3.297,1.1177,3.6285,0.3582,0.0912,-3.4034,0.3696,3.4234
2026-04-27T00:27:00,-2994428.3464,4951307.4929,2674496.0069,24.95356389,121.16451149,199.8931,3.1736,15,2.692,3.295,0.9958,2.8403,0.3033,0.0584,-2.8806,0.3089,2.8971
2026-04-27T00:27:30,-2994428.3501,4951307.4197,2674496.2163,24.95356584,121.16451189,199.9264,3.1747,15,2.691,3.294,1.1662,3.6129,0.3444,0.2739,-2.8473,0.4400,2.8811
2026-04-27T00:28:00,-2994428.4943,4951307.5790,2674496.0554,24.95356372,121.16451230,200.0498,3.2284,16,2.615,3.189,1.0275,3.2538,0.3853,0.0390,-2.7239,0.3873,2.7513
2026-04-27T00:28:30,-2994428.2029,4951307.4160,2674496.0803,24.95356503,121.16451067,199.7971,3.0181,16,2.615,3.188,0.9558,3.0070,0.2203,0.1840,-2.9766,0.2871,2.9904
2026-04-27T00:29:00,-2994428.1444,4951307.2655,2674496.0492,24.95356538,121.16451094,199.6398,3.0582,16,2.615,3.188,0.9811,3.0518,0.2482,0.2229,-3.1338,0.3336,3.1516
2026-04-27T00:29:30,-2994427.8513,4951307.0516,2674495.9682,24.95356599,121.16450955,199.3021,2.6785,16,2.615,3.187,1.0420,3.3263,0.1081,0.2907,-3.4715,0.3102,3.4854
2026-04-27T00:30:00,-2994428.3516,4951307.5297,2674496.4273,24.95356720,121.16451134,200.1015,3.2669,16,2.615,3.187,1.1278,3.6865,0.2888,0.4252,-2.6722,0.5140,2.7212
2026-04-27T00:30:30,-2994428.5862,4951308.0075,2674496.4235,24.95356515,121.16451088,200.5807,3.7947,16,2.615,3.187,1.2012,3.9451,0.2422,0.1980,-2.1930,0.3128,2.2152
2026-04-27T00:31:00,-2994428.2406,4951307.6983,2674496.3131,24.95356594,121.16450954,200.1320,3.3469,16,2.615,3.187,0.9437,2.8628,0.1065,0.2850,-2.6417,0.3042,2.6591
2026-04-27T00:31:30,-2994428.1389,4951307.5122,2674496.2352,24.95356611,121.16450963,199.9070,3.1209,16,2.615,3.187,1.1040,3.6886,0.1158,0.3037,-2.8667,0.3250,2.8850
2026-04-27T00:32:00,-2994428.5748,4951307.9490,2674496.5561,24.95356645,121.16451109,200.5858,3.6749,16,2.616,3.187,1.1304,3.5121,0.2628,0.3418,-2.1878,0.4312,2.2299
2026-04-27T00:32:30,-2994428.2051,4951307.5915,2674496.4109,24.95356716,121.16450979,200.0738,3.2091,16,2.616,3.187,1.1125,3.6825,0.1314,0.4200,-2.6999,0.4401,2.7355
2026-04-27T00:33:00,-2994428.1670,4951307.4281,2674496.3849,24.95356755,121.16451030,199.9181,3.1998,16,2.616,3.187,1.0108,3.2275,0.1833,0.4637,-2.8555,0.4986,2.8987
2026-04-27T00:33:30,-2994428.3855,4951307.6982,2674496.4842,24.95356705,121.16451077,200.2721,3.4691,16,2.617,3.187,0.9180,2.6796,0.2305,0.4085,-2.5016,0.4690,2.5452
2026-04-27T00:34:00,-2994428.3837,4951307.7587,2674496.3717,24.95356594,121.16451044,200.2707,3.3480,16,2.617,3.188,1.0394,3.3474,0.1977,0.2851,-2.5029,0.3469,2.5269
2026-04-27T00:34:30,-2994428.4244,4951307.3394,2674496.0856,24.95356488,121.16451293,199.8439,3.0114,16,2.618,3.188,0.9309,2.5449,0.4495,0.1682,-2.9298,0.4799,2.9688
2026-04-27T00:35:00,-2994428.4016,4951307.7224,2674496.1790,24.95356444,121.16451078,200.1697,3.3285,16,2.619,3.189,0.9314,2.7254,0.2318,0.1195,-2.6040,0.2608,2.6170
2026-04-27T00:35:30,-2994428.3476,4951307.8739,2674496.3269,24.95356527,121.16450955,200.3243,3.5027,16,2.620,3.189,0.8526,2.2844,0.1072,0.2107,-2.4494,0.2364,2.4607
2026-04-27T00:36:00,-2994428.6472,4951307.7798,2674496.5129,24.95356651,121.16451257,200.4703,3.7210,16,2.620,3.190,0.9160,2.7728,0.4123,0.3479,-2.3033,0.5394,2.3657
2026-04-27T00:36:30,-2994428.0730,4951307.2644,2674496.0678,24.95356567,121.16451034,199.6132,2.9921,16,2.621,3.191,1.0712,3.0177,0.1876,0.2558,-3.1604,0.3172,3.1763
2026-04-27T00:37:00,-2994428.4000,4951307.3996,2674496.0934,24.95356480,121.16451242,199.8824,3.0703,16,2.622,3.192,0.8819,2.5259,0.3975,0.1588,-2.8913,0.4281,2.9228
2026-04-27T00:37:30,-2994428.3817,4951307.2871,2674496.3384,24.95356721,121.16451284,199.8899,3.0169,16,2.623,3.192,0.9068,2.6727,0.4400,0.4256,-2.8838,0.6122,2.9481
2026-04-27T00:38:00,-2994428.2992,4951307.0768,2674496.2655,24.95356746,121.16451322,199.6573,2.8887,16,2.623,3.192,0.9846,2.8549,0.4783,0.4534,-3.1164,0.6590,3.1853
2026-04-27T00:38:30,-2994428.3517,4951306.8622,2674496.3429,24.95356869,121.16451476,199.5480,2.8739,17,2.506,3.049,1.0670,2.9689,0.6343,0.5896,-3.2257,0.8659,3.3399
2026-04-27T00:39:00,-2994428.4225,4951307.2690,2674496.5665,24.95356905,121.16451328,199.9912,3.2748,17,2.507,3.049,1.1358,3.1218,0.4843,0.6299,-2.7824,0.7946,2.8937
2026-04-27T00:39:30,-2994428.3152,4951307.0694,2674496.4442,24.95356891,121.16451339,199.7345,3.0149,17,2.507,3.049,1.0451,2.9995,0.4958,0.6145,-3.0392,0.7896,3.1401
2026-04-27T00:40:00,-2994428.1347,4951307.0430,2674496.2757,24.95356798,121.16451200,199.5582,2.9305,17,2.508,3.049,0.8887,2.3041,0.3550,0.5108,-3.2155,0.6220,3.2751
2026-04-27T00:40:30,-2994428.5196,4951307.3972,2674496.5801,24.95356855,121.16451344,200.1420,3.5626,17,2.509,3.049,0.9680,2.6848,0.5010,0.5748,-2.6317,0.7625,2.7399
2026-04-27T00:41:00,-2994428.2636,4951306.8298,2674496.1024,24.95356700,121.16451418,199.3802,2.7571,17,2.509,3.049,0.8230,1.8185,0.5756,0.4025,-3.3935,0.7024,3.4654
2026-04-27T00:41:30,-2994428.0162,4951307.0739,2674496.5299,24.95357019,121.16451084,199.6338,2.9345,17,2.510,3.050,0.9494,2.0797,0.2377,0.7560,-3.1399,0.7924,3.2383
2026-04-27T00:42:00,-2994428.1134,4951307.1924,2674496.2813,24.95356758,121.16451105,199.6665,2.9855,17,2.512,3.051,1.0472,2.5526,0.2595,0.4666,-3.1072,0.5339,3.1527
2026-04-27T00:42:30,-2994428.4231,4951307.4271,2674496.6053,24.95356885,121.16451247,200.1306,3.3486,17,2.513,3.051,1.0651,2.7126,0.4030,0.6080,-2.6431,0.7294,2.7419
2026-04-27T00:43:00,-2994428.4612,4951307.4545,2674496.7597,24.95356995,121.16451266,200.2348,3.4956,17,2.514,3.052,0.9862,2.6172,0.4214,0.7297,-2.5389,0.8426,2.6750
2026-04-27T00:43:30,-2994428.3339,4951307.3325,2674496.4637,24.95356818,121.16451220,199.9556,3.2095,17,2.515,3.053,1.0474,2.7552,0.3757,0.5332,-2.8181,0.6522,2.8926
2026-04-27T00:44:00,-2994428.3593,4951307.2253,2674496.5933,24.95356954,121.16451297,199.9390,3.1985,17,2.517,3.054,1.0686,2.5928,0.4528,0.6839,-2.8347,0.8202,2.9510
2026-04-27T00:44:30,-2994428.3466,4951306.9579,2674496.3648,24.95356857,121.16451423,199.6292,2.9251,17,2.518,3.055,0.9289,2.1885,0.5804,0.5760,-3.1445,0.8176,3.2491
2026-04-27T00:45:00,-2994428.3673,4951307.2879,2674496.4432,24.95356809,121.16451271,199.9280,3.1824,17,2.520,3.057,0.8163,1.7286,0.4273,0.5234,-2.8457,0.6757,2.9248
2026-04-27T00:45:30,-2994428.2399,4951306.9570,2674496.2858,24.95356813,121.16451333,199.5451,2.8668,17,2.522,3.058,0.9176,2.1987,0.4895,0.5280,-3.2285,0.7200,3.3079
2026-04-27T00:46:00,-2994428.3907,4951307.5044,2674496.6525,24.95356905,121.16451180,200.1952,3.3887,17,2.524,3.060,0.8891,2.2157,0.3353,0.6300,-2.5785,0.7136,2.6754
2026-04-27T00:46:30,-2994428.2043,4951307.1848,2674496.4772,24.95356903,121.16451186,199.7858,3.0779,17,2.526,3.062,0.9623,2.3583,0.3412,0.6271,-2.9878,0.7139,3.0720
2026-04-27T00:47:00,-2994428.3332,4951307.3152,2674496.6456,24.95356973,121.16451229,200.0186,3.2372,17,2.528,3.064,0.9830,2.2923,0.3840,0.7045,-2.7551,0.8024,2.8696
2026-04-27T00:47:30,-2994428.3812,4951307.3331,2674496.7029,24.95357004,121.16451260,200.0791,3.3514,17,2.530,3.066,1.0079,2.6025,0.4158,0.7395,-2.6945,0.8484,2.8249
2026-04-27T00:48:00,-2994428.3840,4951307.3906,2674496.6184,24.95356916,121.16451233,200.0894,3.4487,17,2.533,3.068,0.8672,2.1719,0.3884,0.6416,-2.6843,0.7500,2.7871
2026-04-27T00:48:30,-2994428.3337,4951307.3777,2674496.7323,24.95357023,121.16451197,200.1039,3.3551,17,2.535,3.070,0.9504,2.2882,0.3521,0.7605,-2.6698,0.8380,2.7982
2026-04-27T00:49:00,-2994428.2679,4951307.4063,2674496.8220,24.95357100,121.16451127,200.1330,3.3024,17,2.538,3.073,1.0683,2.6414,0.2810,0.8458,-2.6407,0.8913,2.7870
2026-04-27T00:49:30,-2994428.0922,4951307.4239,2674496.8583,24.95357159,121.16450969,200.0795,3.4557,17,2.540,3.075,1.0185,2.4149,0.1216,0.9107,-2.6942,0.9188,2.8465
2026-04-27T00:50:00,-2994428.4506,4951307.3763,2674496.6223,24.95356910,121.16451297,200.1112,3.3283,17,2.543,3.078,0.9392,2.3560,0.4529,0.6357,-2.6625,0.7805,2.7745
2026-04-27T00:50:30,-2994428.2190,4951307.2834,2674496.5742,24.95356947,121.16451148,199.9102,3.1934,17,2.546,3.081,0.9235,2.2391,0.3027,0.6762,-2.8635,0.7408,2.9578
2026-04-27T00:51:00,-2994428.2517,4951307.2069,2674496.5720,24.95356964,121.16451215,199.8652,3.1771,17,2.549,3.084,0.9684,2.2178,0.3704,0.6946,-2.9084,0.7872,3.0131
2026-04-27T00:51:30,-2994428.4521,4951307.4116,2674496.6016,24.95356882,121.16451280,200.1305,3.4057,17,2.553,3.087,0.8790,2.0697,0.4358,0.6039,-2.6432,0.7447,2.7461
2026-04-27T00:52:00,-2994428.1530,4951307.0517,2674496.3579,24.95356858,121.16451211,199.6082,3.0895,17,2.556,3.091,0.9394,2.3844,0.3662,0.5781,-3.1655,0.6844,3.2386
2026-04-27T00:52:30,-2994428.4634,4951306.9020,2674496.4997,24.95356962,121.16451551,199.6975,2.9410,17,2.560,3.094,0.9441,2.2861,0.7092,0.6930,-3.0762,0.9916,3.2320
2026-04-27T00:53:00,-2994428.6197,4951307.5557,2674496.8796,24.95357029,121.16451348,200.4383,3.5609,17,2.563,3.098,1.0039,2.2720,0.5047,0.7673,-2.3354,0.9184,2.5095
2026-04-27T00:53:30,-2994428.3904,4951307.7341,2674496.8347,24.95356980,121.16451062,200.4501,3.6331,17,2.567,3.102,1.0569,2.5752,0.2162,0.7123,-2.3235,0.7444,2.4399
2026-04-27T00:54:00,-2994428.6501,4951307.5192,2674496.7015,24.95356889,121.16451393,200.3491,3.5762,17,2.571,3.106,0.9628,2.8084,0.5496,0.6124,-2.4246,0.8229,2.5604
2026-04-27T00:54:30,-2994428.2014,4951307.2606,2674496.5427,24.95356932,121.16451145,199.8709,3.2403,17,2.575,3.110,1.0056,2.2060,0.2995,0.6597,-2.9027,0.7245,2.9918
2026-04-27T00:55:00,-2994428.5671,4951307.8013,2674496.9545,24.95357021,121.16451178,200.6357,3.7708,17,2.579,3.115,0.9429,2.2988,0.3325,0.7580,-2.1379,0.8278,2.2926
2026-04-27T00:55:30,-2994428.5224,4951307.5359,2674496.7373,24.95356938,121.16451276,200.3172,3.5596,17,2.584,3.119,0.9994,2.8898,0.4317,0.6667,-2.4564,0.7943,2.5817
2026-04-27T00:56:00,-2994428.2178,4951307.2379,2674496.7121,24.95357075,121.16451170,199.9325,3.1414,17,2.588,3.124,1.0173,2.9057,0.3253,0.8179,-2.8411,0.8802,2.9744
2026-04-27T00:56:30,-2994428.6709,4951307.7571,2674496.8978,24.95356968,121.16451288,200.6262,3.7613,17,2.593,3.129,1.0065,2.9787,0.4442,0.6999,-2.1475,0.8290,2.3019
2026-04-27T00:57:00,-2994428.3900,4951307.3154,2674496.9623,24.95357221,121.16451277,200.1789,3.4953,18,2.569,3.110,0.8940,2.4968,0.4325,0.9792,-2.5947,1.0705,2.8069
2026-04-27T00:57:30,-2994428.2155,4951307.3413,2674496.8466,24.95357152,121.16451115,200.0684,3.3482,18,2.574,3.116,0.9004,2.3821,0.2698,0.9031,-2.7053,0.9425,2.8648
2026-04-27T00:58:00,-2994428.4047,4951307.4983,2674496.8451,24.95357062,121.16451195,200.2783,3.4982,19,2.551,3.089,0.7593,2.0192,0.3504,0.8037,-2.4954,0.8767,2.6450
2026-04-27T00:58:30,-2994428.2456,4951307.3829,2674496.9275,24.95357198,121.16451120,200.1489,3.4671,19,2.556,3.094,0.8284,2.0507,0.2740,0.9548,-2.6248,0.9933,2.8064
2026-04-27T00:59:00,-2994428.3549,4951307.6111,2674496.8472,24.95357037,121.16451095,200.3433,3.4557,19,2.561,3.099,0.8721,2.3809,0.2494,0.7757,-2.4304,0.8149,2.5633
2026-04-27T00:59:30,-2994428.5542,4951307.8035,2674497.0546,24.95357105,121.16451166,200.6736,3.8046,19,2.566,3.104,0.9216,2.5384,0.3204,0.8508,-2.1001,0.9091,2.2884
2026-04-27T01:00:00,-2994428.1160,4951307.4157,2674496.7374,24.95357058,121.16450993,200.0333,3.4099,19,2.571,3.110,0.8326,2.1575,0.1462,0.7989,-2.7403,0.8121,2.8582
2026-04-27T01:00:30,-2994428.4659,4951307.7245,2674496.9154,24.95357034,121.16451131,200.5122,3.8227,19,2.576,3.115,0.8676,2.5901,0.2857,0.7724,-2.2615,0.8235,2.4068
2026-04-27T01:01:00,-2994428.3136,4951307.4321,2674496.7970,24.95357062,121.16451152,200.1640,3.4179,19,2.582,3.121,0.8321,2.1500,0.3067,0.8039,-2.6097,0.8604,2.7479
2026-04-27T01:01:30,-2994428.2430,4951307.4776,2674496.6764,24.95356963,121.16451069,200.1152,3.5071,19,2.588,3.127,0.8512,2.5236,0.2228,0.6935,-2.6585,0.7284,2.7565
2026-04-27T01:02:00,-2994428.3060,4951307.2648,2674496.4434,24.95356829,121.16451231,199.8814,3.2251,19,2.593,3.133,0.7921,2.2401,0.3868,0.5453,-2.8923,0.6686,2.9686
2026-04-27T01:02:30,-2994428.2825,4951307.2813,2674496.6202,24.95356973,121.16451203,199.9577,3.2584,19,2.599,3.139,0.8478,2.6962,0.3581,0.7048,-2.8160,0.7906,2.9249
2026-04-27T01:03:00,-2994428.2851,4951307.5621,2674496.9968,24.95357189,121.16451061,200.3356,3.6101,19,2.603,3.144,0.8836,2.7465,0.2151,0.9443,-2.4380,0.9685,2.6234
2026-04-27T01:03:30,-2994428.5561,4951307.7914,2674497.0351,24.95357092,121.16451173,200.6569,3.8551,19,2.608,3.148,0.9600,3.2007,0.3283,0.8371,-2.1168,0.8991,2.2998
2026-04-27T01:04:00,-2994428.3829,4951307.4704,2674496.9106,24.95357129,121.16451191,200.2741,3.4269,19,2.612,3.153,0.9522,3.0113,0.3463,0.8779,-2.4996,0.9438,2.6718
2026-04-27T01:04:30,-2994428.1906,4951307.2687,2674496.8205,24.95357159,121.16451132,199.9894,3.3572,19,2.617,3.157,0.8856,2.5769,0.2860,0.9110,-2.7843,0.9548,2.9435
2026-04-27T01:05:00,-2994428.2605,4951307.4580,2674496.8240,24.95357086,121.16451094,200.1705,3.5756,19,2.621,3.162,0.9713,3.1171,0.2479,0.8306,-2.6032,0.8668,2.7437
2026-04-27T01:05:30,-2994428.0406,4951306.9859,2674496.4930,24.95357013,121.16451149,199.5614,3.0870,19,2.626,3.167,0.8856,2.7120,0.3040,0.7489,-3.2123,0.8083,3.3124
2026-04-27T01:06:00,-2994428.2834,4951307.4249,2674496.7818,24.95357058,121.16451130,200.1377,3.3996,19,2.631,3.172,0.8092,2.4041,0.2846,0.7993,-2.6359,0.8485,2.7691
